player_id,player_name,username,age,city,country,email,phone,game_title,genre,platform,device,game_mode,rank_tier,subscription_type,account_created_date,last_login_date,account_age_days,hours_per_week,total_hours_played,total_matches_played,total_wins,total_losses,win_rate_%,kd_ratio,avg_score_per_match,session_length_mins,achievements_unlocked,friends_count,total_spend_INR,num_in_app_purchases,purchase_type,payment_method,player_rating,toxicity_reports,guild_member,streams_content,churn_risk
,Shivam Williams,N/A,33,Manchester,UK,shivam.williams@gmail,9618303599,Candy Crush,Strategy,mobile ,MacOS,SQUAD,,Premium,2018/05/29,NULL,1548,15.0,1125.0,650,308,N/A,113.8,0.4,3389.6,-145,52,363,₹13907.56,,In-App Purchase,UPI,-1.5,999999,Yes,True,medium
PLR0035358,lauren singh,lauren_singh,35,Los Angeles,USA,lauren.singh@yahoo.com,N/A,FIFA 24,Fighting,Playstation,android,Team,platinum,Elite,31.12.2018,NULL,259,28.5,541.5,1211,594,617,49.1,4.4,-15.8,74,25,N/A,14399.14,71,FULL GAME,Credit Card,1.9,14,true,YES,medium
PLR0019396,  Pooja Müller  ,pooja_müller123,33,Lyon,France,pooja.müller@outlook.com,9566449117,Apex Legends,FPS,Mobile,Windows,,Master,Pro,21 January 2023,04 March 2023,42,2.9,539.4,-1611,1482,129,92.0,0.6,1787.8,112,999999,,11908.04,8,,UPI,2.7,0,No,YES,N/A
PLR0002221,Kenji Kumar,kenji_kumarxX,28 yrs,Manchester,UK,kenji.kumar@yahoo.com,9484049,8 Ball Pool,Fighting,PC,Unknown,Squad,na,Free ,21 April 2016,01-02-2019,1016,47.3,3831.3,837,602,235,71.9,4.9,255.1,32,128,140,8987.09,54,dlc,Unknown,2.3,18,NO,No,low
PLR0034679,NOAH IYER,N/A,29,san francisco,USA,noah.iyer@gmail.com,9143235554,Fortnite,Strategy,mobile,iOS,SQUAD,SILVER,NA,01/21/21,17-12-2021,330,34.5,172.5,4139,2927,1212,70.7,-16.6,724.6,127,84,187,4465.96,13,Full Game,,,25,YES,N,
PLR0041655,Olivia Das,olivia_das_gamer,,Hamburg,Germany,olivia.das@yahoo.com,9520182285,Ludo King,Casual,PC ,MacOS,N/A,Silver,free,2018/07/26,09-05-2020,653,24.0,-4440.0,4282,93,4189,2.2,6.7,748.4,131,136,285,2388.41,59,N/A,Credit Card,4.1,29,yes,No,N/A
PLR0047421,noah johnson,noah_johnson123,31,Lucknow,India,N/A,9230115466,8 Ball Pool,NA,pc,IOS,NA,bronze,free,15-06-2014,19.06.2019,1830,14.7,2851.8,213,141,72,66.2,,4330.3,NULL,86,287,8334.35,NULL,Subscription,Debit Card,3.7,2,No,N,medium
PLR0040896,Hans Brown,hans_brown_bg,16,Jaipur,India,hans.brown@gmail,+91-9709658599,unknown,RPG,PC,android,,Gold ,Free ,11-01-2018,NULL,NULL,12.6,1978.2,2731,2647,84,,0.3,2803.3,80,66,256,10390.43,27,in-app purchase,upi,2.4,19,No,no,Medium
PLR0013401,sneha johnson,  sneha_johnson_bg,33,Rio de Janeiro,Brazil,sneha.johnson@gmail.com,XXXXXXXXXX,Among Us,Strategy,Playstation,Console,Duo,Silver,N/A,06.05.2023,06.11.2023,184,25.4,,2206,-304,1902,13.8,4.9,2458.2,,83,999999,9869.66,2,Season Pass,-,3.6,-15,True,Yes,HIGH
PLR0043920,Arjun Das,arjun_das_ff,32,San Francisco,USA,arjun.das@hotmail.com,9065582151,Genshin Impact,Casual,MOBILE,android,Duo,Gold ,N/A,31-08-2018,April 2023,1687,26.0,,4419,4185,234,94.7,0.6,897.4,112,48,102,13486.21,57,dlc,Debit Card,3.6,3,0,false,Medium
PLR0015524,tanya dubois,tanya_dubois_pro,30,Kyoto,Japan,tanya.dubois@yahoo.com,,Dota 2,Battle Royale,MOBILE,Mac,,,N/A,11/15/13,N/A,1965,8.9,151.3 hrs,-332,287,45,86.4,0.4,,192,-71,127,12292.33,46,in-app purchase,Credit Card,3.4,NULL,NO,YES,N/A
PLR0004447,No@h Silv@,noah_silva999,23,BANGALORE,India,noah.silva@hotmail.com,9474564,8 Ball Pool,Horror,PlayStation,unknown,Solo,N/A,Elite,02/15/18,2022-08-11T00:00:00Z,NULL,7.8,1357.2,608,360,248,59.2,3.5,2183.6,159,17,233,13926.41,999999,Full Game,wallet,-0.2,22,true,yes,low
PLR0022242,Ryan Oliveira,ryan_oliveira123,-15,Dubai,UAE,ryan.oliveiragmail.com,9969399762,Dota 2,Battle Royale,MOBILE,ios,Team,N/A,Pro,17 March 2021,August 2021,151,N/A,6620.0,448,197,251,44.0,3.6,4545.2,999999,146,154,12126.06,35,N/A,Debit Card,2.0,12,no,N,High
PLR0032630,Kavya Sharma,kavya_sharma,31,Mumbai,India,N/A,9937168953,Fortnite,FPS,Mobile,MacOS,,Gold ,Free ,2020-03-10T00:00:00Z,15 August 2020,158,6.1,,1644,821,823,49.9,N/A,536.2,,19,487,12796.08,22,Season Pass,Credit Card,4.5,26,1,true,
PLR0038547,Lauren Smith,lauren_smith_pro,26,Abu Dhabi,UAE,lauren.smith@outlook.com,9380057471,GTA V,RPG,Playstation,Console,Duo ,Platinum,pro,20-07-2018,04 May 2019,288,15.6,1029.6,1322,285,-1037,21.6,1.6,3098.7,153,142,417,13830.4,62,Full Game,UPI,3.1,4,YES,true,Low
PLR0005992,Disha Jones,disha_jones999,20,Lucknow,INDIA,disha.jones@hotmail.com,9514462,Minecraft,Sports,Playstation,Mac,N/A,Platinum,Pro,2017-05-27T00:00:00Z,2020-01-29T00:00:00Z,977,17.3,519.0,1680,533,1147,31.7,0.9,-14.5,999999,10,8,₹4923.22,73,DLC,,-1.9,25,no,NO,N/A
PLR0031500,Ethan Gupta,ethan_gupta_noob,,ABU DHABI,UAE,ethan.gupta@@yahoo.com,9613168537,Free Fire,Horror,Xbox,Windows,,Silver,premium,NULL,10/27/20,567,33.7,NULL,N/A,,450,90.7,0.8,1936.0,218,66,291,Rs.9342.23,N/A,,,4.1,29,Yes,Y,medium
PLR0018846,Liam Jones,liam_jones_noob,999,Birmingham,  UK,liam.jones@hotmail.com,9817799756,NULL,Strategy,mobile ,android,solo,Gold ,Pro,July 2018,,971,9.3,846.3,52,9,43,17.3,-17.3,2312.5,17,,232,2647.77,22,N/A,wallet,1.7,1,No,1,Low
PLR0002342,An@ny@ Smith,ananya_smith,18,Sao Paulo,BRAZIL,ananya.smith@hotmail.com,94649-43894,Among Us,Horror,Mobile,Windows,Unknown,N/A,N/A,29 April 2018,June 2019,398,55.3,6414.8,3235,N/A,-2985,7.7,1.3,3819.7,130,109,179,5704.35,65,DLC,UPI,2.8,7,NO,No,low
PLR0027207,Priya Gupta,priya_gupta999,29,Osaka,Japan,priya.gupta@gmail.com,9318035845,-,MOBA,PlayStation,Console,squad,Silver,Free,2022-11-07T00:00:00Z,2023-11-23T00:00:00Z,381,45.0,2925.0,2391,,999999,,-10.4,4487.6,121,82,290,7506.74,64,dlc,wallet,2.0,NULL,Y,0,medium
PLR0019643,Rahul Smith,rahul_smith_ff,31,Hamburg,Germany,rahul.smith@outlook.com,9645003591,FIFA 24,Horror,Xbox,android,squad,bronze,Premium,,NULL,,39.8,,749,693,56,92.5,6.5,552.8,112,75,160,-12841.53,78,N/A,CREDIT CARD,4.6,10,N,N,low
PLR0036166,Anna Yamamoto,anna_yamamoto999,16,Hamburg,Germany,anna.yamamoto@hotmail.com,9230697306,Dota 2,Battle Royale,PC ,android,squad,SILVER,Free,2017-12-17T00:00:00Z,2019/11/03,686,50.1,99999,N/A,907,481,N/A,2.5,3274.7,24,999999,N/A,93.76,20,Full Game,CREDIT CARD,4.3,2,Yes,N,High
PLR0006844,Kunal Garcia,kunal_garcia_ff,13,Vancouver,Canada,kunal.garcia@outlook.com,9076169911,8 Ball Pool,FPS,Nintendo Switch,ios,Team,unknown,Free ,01-08-2019,22 November 2019,113,4.6,99999,1098,126,972,11.5,NULL,584.9,117,135,181,13630.35,35,in-app purchase,,2.1,10,yes,NO,HIGH
PLR0045335,Nikhil Garcia,,15,Marseille,N/A,nikhil.garcia@hotmail.com,9700004464,Dota 2,Casual,Playstation,-,SQUAD,none,pro,August 2016,2019/01/17,N/A,99999,1791.9,2673,1961,712,73.4,5.5,1245.1,159,1,-208,5349.94,N/A,n/a,unknown,5.8,28,YES,true,low
PLR0006071,Julia Smith,julia_smith999,,Paris,France,julia.smith@gmail.com,9257982031,League of Legends,Simulation,PC ,Windows,,N/A,Free ,2018-06-26T00:00:00Z,16 May 2021,1055,8.4,436.8,3887,2642,1245,68.0,4.7,1213.6,15,78,69,10441.81,42,Full Game,Credit Card,3.0,,true,no,N/A
PLR0020885,Ana Joshi,ana_joshi_ff,N/A,San Francisco,USA,ana.joshi@hotmail.com,9959050,Candy Crush,Fighting,Xbox,Mac,Duo,na,PREMIUM,2016/11/29,22.01.2020,1149,99999,1305.6,999999,3208,33,,N/A,4991.8,191,-116,37,N/A,25,,Wallet,4.6,14,False,No,medium
PLR0005327,Sofia Santos,sofia_santos999,15,Brasilia,brazil,sofia.santos@yahoo.com,9299766112,Genshin Impact,Strategy,PlayStation,MacOS,Squad,Platinum,N/A,2016-09-17T00:00:00Z,NULL,1207,34.6,6574.0,2949,2478,-471,84.0,5.8,4883.1,18,74,170,6137.94,8,in-app purchase,wallet,2.8,16,Yes,YES,Medium
PLR0048256,Zara Jones,zara_jones_bg,16,Lyon,France,zara.jones@yahoo.com,9151966130,Call of Duty Mobile,RPG,None,Console,squad,Master,Pro,N/A,07-05-2020,1177,54.8,10412.0,589,186,403,31.6,5.2,3682.5,107,2,47,12870.29.00,9,DLC,Debit Card,4.0,1,True,0,low
PLR0013017,Liam Joshi,liam_joshi123,13,Osaka,Japan,liam.joshi@hotmail.com,9388662733,Call of Duty Mobile,Battle Royale,PC ,android,,SILVER,premium,08-06-2020,15.02.2022,617,53.1,9770.4,999999,331,711,31.8,4.5,2030.7,105,125,500,8560.6,7,FULL GAME,Debit Card,3.8,11,No,1,HIGH
PLR0040058,Sneh@ Silv@,sneha_silvaxX,23,Marseille,FRANCE,sneha.silva@hotmail.com,9403871715,Valorant,MOBA,pc,ios,Squad,Diamond,Pro,2018/10/02,2021/01/22,843,41.8,5852.0,1393,800,593,57.4,0.6,2203.3,108,10,N/A,1009.42,-39,Subscription,Wallet,4.5,22,YES,Yes,low
PLR0032822,Kavya Chopra,kavya_chopra_pro,17,Kolkata,India,kavya.chopra@outlook.com,9354079350,Clash of Clans,Sports,MOBILE,MacOS,None,SILVER,Free ,27.06.2017,25-01-2021,1308,44.1,4674.6,4447,999999,4396,1.1,1.7,1911.6,176,3,168,12937.33,N/A,Subscription,CREDIT CARD,2.6,-22,N,yes,High
PLR0001430,Chloe Martin,chloe_martin_noob,28,Toronto,CANADA,NULL,9993500348,-,Simulation,na,ios,Team,platinum,premium,September 2018,2021/04/11,950,9.9 hrs,1673.1,4745,3449,1296,72.7,4.8,3055.9,170,8,NULL,10792.44,999999,In-App Purchase,Credit Card,2.7,18,True,0,Low
PLR0033931,  Aditya Tanaka  ,aditya_tanakaxX,29,Sydney,Australia,aditya.tanaka@outlook.com,9533310022,Valorant,Strategy,-,Android,Solo,Grandmaster,Free,2018/08/20,NULL,1677,54.5,3106.5,4740,1374,3366,29.0,4.9,4359.8,174,109,177,7609.97,NULL,DLC,,3.7,-23,False,yes,Low
PLR0042790,Kun@l Smith,kunal_smith_pro,28,Delhi,India,kunal.smith@yahoo.com,9644770632,8 Ball Pool,Strategy,Playstation,Console,squad,Platinum,Elite,14.08.2018,12/01/23,1935,51.3,3385.8,1613,938,675,,N/A,536.6,184,19,240,4634.58,19,Full Game,Gift Card,2.1,-6,false,Y,N/A
PLR0024359,  Yuki Kumar  ,yuki_kumar123,15,Vancouver,CANADA,yuki.kumar@gmail.com,9382537,unknown,Sports,Mobile,ios,Duo,SILVER,PREMIUM,04-12-2013,28 March 2019,1940,27.6,1573.2,3808,786,3022,20.6,4.2,3387.5,240,111,,14380.48,2,N/A,Wallet,4.1,-28,No,N,low
PLR0040317,Ana Sharma,ana_sharma999,13,Abu Dhabi,UAE,ana.sharma@outlook,9262223463,BGMI,Sports,PC ,NULL,Duo ,Platinum,Free ,September 2016,2021/12/26,1927,8.5,1513.0,-640,,999999,2.0,5.2,3273.4,95,138,101,3762.73,23,N/A,Gift Card,2.6,11,yes,true,Low
PLR0022627,Kavya Müller,kavya_müller_ff,,Munich,Germany,kavya.müller@outlook.com,9366674716,Free Fire,Fighting,MOBILE,WINDOWS,none,Diamond,Free ,2015/06/21,2020/08/26,1893,29.9,4754.1,1409,1117,,79.3,2.3,580.4,273,38,N/A,13175.0,60,FULL GAME,UPI,4.8,6,No,YES,
PLR0003144,Nisha Johnson,nisha_johnson999,-29,Kyoto,Japan,nisha.johnson@outlook.com,9575781789,League of Legends,Sports,Playstation,android,SQUAD,Master,free,05/26/18,07.09.2022,1565,11.0,1947.0,1673,1518,155,90.7,-13.1,5026.3,174,-140,174,9648.9,38,N/A,CREDIT CARD,1.7,3,Y,Y,None
PLR0034042,Yash Mehta,yash_mehta999,13,Abu Dhabi,UAE,yash.mehta@gmail.com,9552965391,Dota 2,RPG,Unknown,IOS,Squad,Bronze,Elite,May 2021,2021-06-29T00:00:00Z,43,26.9,-2663.1,1041,743,298,71.4,4.2,3293.9,49,NULL,335,Rs.4660.1,15,in-app purchase,CREDIT CARD,2.5,8,yes,false,Low
PLR0038998,carlos smith,carlos_smith_bg,unknown,Hyderabad,India,N/A,9659505560,Apex Legends,RPG,PC,Android,Team,Master,NA,2022/05/24,08/06/23,-439,48.9,4694.4,2936,132,2804,102.8,1.1,1908.9,262,129,81,12878.61.00,16,In-App Purchase,CREDIT CARD,6.7,10,Y,No,medium
PLR0043952,Rahul Johnson,rahul_johnson_gamer,29 yrs,Londn,uk,NULL,9318262081,Minecraft,Strategy,Xbox,ios,N/A,N/A,Premium,04/28/17,November 2019,,9.9,99999,4064,3315,749,81.6,5.1,,224,62,125,1627.36,5,,,2.7,4,0,No,low
PLR0006859,Chloe Singh,chloe_singh_yt,30,Melbourne,Australia,chloe.singh@yahoo.com,9453719432,Minecraft,Horror,Playstation,android,SQUAD,N/A,N/A,June 2022,February 2023,248,10.4,-769.6,1831,131,1700,7.2,3.0,3817.8,162,70,999999,3394.93,40,In-App Purchase,CREDIT CARD,,26,no,No,
PLR0001448,Anna Nair,anna_nair_ff,13,Houston,USA,anna.nair@yahoo.com,9140525585,Dota 2,FPS,mobile ,Console,Team,Gold ,Elite,06 September 2019,10-11-2019,65,24.1,1421.9,2460,2214,246,90.0,3.5,1633.5,282,999999,215,3370.23.00,75,dlc,N/A,3.6,12,yes,No,Low
PLR0015765,ARJUN OLIVEIRA,arjun_oliveira999,32,Hyderabad,India,arjun.oliveira@yahoo,N/A,CS:GO,Battle Royale,Xbox,Android,Duo ,Master,Free ,2016/09/05,October 2019,1126,26.0,260.0,1923,633,1290,32.9,0.8,5025.4,60,41,472,₹5314.53,68,in-app purchase,Net Banking,4.0,29,false,True,
PLR0047003,Nikhil Tanaka,nikhil_tanaka_noob,17,london,UK,nikhil.tanaka@@yahoo.com,XXXXXXXXXX,Free Fire,Casual,Mobile,None,N/A,Grandmaster,free,July 2017,N/A,848,38.6,7565.6,3972,-2193,N/A,55.2,,NULL,272,91,360,5777.52,,FULL GAME,Wallet,4.3,18,Y,False,Medium
PLR0042630,Kavya Garcia,kavya_garcia_pro,N/A,Kyoto,N/A,NULL,9284743614,Dota 2,Battle Royale,Mobile,IOS,NA,,premium,2023-01-22T00:00:00Z,2023-06-30T00:00:00Z,159,50.6,2024.0,26,14,12,53.8,,4209.8,226,48,276,,73,In-App Purchase,wallet,3.0,5,True,N,HIGH
PLR0001034,RYAN MARTIN,ryan_martin_pro,13,Kyoto,Japan,ryan.martin@gmail.com,9770449012,Candy Crush,Strategy,MOBILE,android,SQUAD,None,Free ,13-11-2022,09/15/23,306,9.7,1047.6,2673,700,-1973,26.2,26.8,1362.8,,66,N/A,Rs.12703.71,3,DLC,N/A,2.3,0,Y,YES,Low
PLR0041813,Kenji Gupta,kenji_gupta_noob,35,Montreal,Canada,kenji.gupta@outlook.com,9801889882,PUBG PC,Battle Royale,NULL,Android,Duo,bronze,PREMIUM,December 2018,2019/10/07,304,52.6,9468.0,3971,-2473,1498,,NULL,353.1,42,29,241,8263.7,10,Season Pass,,1.8,28,false,True,Medium
PLR0042895,karan iyer,karan_iyer,25,Tornto,Canada,karan.iyergmail.com,9297589,Ludo King,Casual,MOBILE,Windows,Squad,Master,na,23 May 2018,2019/10/16,,NULL,6010.2,4676,1501,3175,,7.4,4326.9,158,9,227,9091.46,N/A,In-App Purchase,unknown,2.3,8,No,1,Medium
PLR0021797,Vikram Joshi,vikram_joshi,25,Tokyo,Japan,vikram.joshi@yahoo.com,9093381707,Ludo King,Strategy,PC,Android,Duo ,NULL,Pro,19-07-2016,15.01.2020,NULL,35.7,4962.3,-2623,1785,-838,68.1,0.2,-13.8,36,,-204,2590.26,47,Subscription,N/A,3.4,27,NO,True,High
PLR0019792,Hans Patel,hans_patel123,-17,MANCHESTER,UK,hans.patel@outlook,9517251285,GTA V,Casual,pc,Windows,Solo,Unknown,Elite,NULL,15 August 2019,1935,45.7,2650.6,3198,134,3064,4.2,0.9,1629.2,111,57,N/A,1311.35,5,Season Pass,wallet,2.0,8,Yes,false,NA
PLR0030528,Anna Yamamoto,anna_yamamoto_pro,26,London,UK,anna.yamamoto@gmail.com,9384555770,Candy Crush,RPG,pc,IOS,N/A,unknown,Pro,30-08-2019,13 August 2020,349,-33.0,1254.0,N/A,-750,1881,28.5,7.3,,286,49,185,₹6776.34,73,in-app purchase,N/A,3.6,25,yes,Yes,High
PLR0012825,Sneha Dubois,sneha_duboisxX,23,Londn,UK,sneha.dubois@hotmail.com,9540134801,Apex Legends,Strategy,na,Mac,Solo,bronze,Free ,September 2022,NULL,139,30.1,-1324.4,648,182,466,123.6,2.8,639.1,80,126,NULL,₹7250.82,-60,Subscription,Debit Card,2.3,3,Y,N,High
PLR0003447,Nikhil Sharma,nikhil_sharmaxX,31,Berlin,Germany,nikhil.sharma@hotmail.com,N/A,Minecraft,Fighting,Nintendo Switch,Mac,Duo,Unranked,PREMIUM,10 June 2020,June 2021,374,-6.1,-164.7,4098,305,3793,7.4,17.0,3776.3,N/A,88,50,4769.63,,DLC,Debit Card,6.7,20,No,N,
PLR0005811,yash das,yash_das_yt,27,Mumbai,INDIA,yash.dasoutlook.com,,n/a,Strategy,Playstation,android,Solo,SILVER,free,2019/04/03,08.08.2020,493,3.2,284.8,2217,128,2089,-15.5,3.1,-2.6,999999,N/A,491,14175.71,21,dlc,Gift Card,3.3,-21,N,yes,
PLR0003646,Ana Shah,ANA_SHAH,34,Pune,India,ana.shah@gmail.com,9495384947,BGMI,FPS,mobile ,iOS,N/A,Bronze,PREMIUM,06 September 2017,15 May 2022,1712,39.7,7066.6,-1773,-512,1261,28.9,3.9,601.8,190,14,15,8182.27,,Subscription,UPI,2.3,29,False,0,
PLR0010436,Meera Gupta,MEERA_GUPTA_NOOB,-29,Kolkata,  India,meera.gupta@yahoo.com,9010819882,Valorant,Fighting,Nintendo Switch,ios,squad,bronze,-,2020/05/22,2021/09/22,N/A,99999,3012.8 hrs,1638,1540,98,94.0,1.3,789.6,NULL,19,97,9962.62,NULL,DLC,UPI,4.5,20,false,N,High
PLR0002977,Siddharth Williams,siddharth_williamsxX,15,Montreal,Canada,siddharth.williams@outlook.com,,FIFA 24,Casual,PC,Mac,Team,Grandmaster,Premium,NULL,2020-03-30T00:00:00Z,960,16.5,396.0,4610,N/A,2227,N/A,4.9,1875.5,48,-61,413,6843.97,35,DLC,Credit Card,4.1,25,False,Y,
PLR0014950,Yash Oliveira,yash_oliveira,26,CHENNAI,India,yash.oliveira@gmail.com,9144005502,Minecraft,Strategy,PlayStation,MacOS,Duo ,Gold,Elite,2014/02/22,NULL,-1931,42.0,2730.0,1868,1447,421,77.5,,NULL,99,999999,192,N/A,47,Unknown,Debit Card,3.6,0,No,YES,medium
PLR0009291,Shruti Garcia,SHRUTI_GARCIA_YT,18,Jaipur,INDIA,shruti.garcia@outlook.com,9336530866,Dota 2,RPG,Mobile,none,Duo,Gold ,Free,2016-01-23T00:00:00Z,07/10/19,1264,56.4,-10716.0,2319,1415,904,NULL,5.0,4110.5,49,75,132,11277.24,75,in-app purchase,UPI,unrated,20,0,YES,
PLR0035055,Karan Verma,karan_verma,19,New York,USA,karan.verma@outlook.com,9559765114,Among Us,MOBA,PC,android,Team,Bronze,unknown,07.08.2015,2020-06-12T00:00:00Z,1771,3.9,374.4,1297,455,842,35.1,5.0,1518.1,51,55,-294,2371.95,20,,Gift Card,1.8,2,Y,1,medium
PLR0042595,Yash Müller,yash_müller123,N/A,Mumbai,India,yash.müller@gmail.com,9079643678,Unknown,Simulation,PC,IOS,Unknown,SILVER,Elite,04-10-2018,08/14/20,680,43.9,8077.6,2902,N/A,367,87.4,36.9,473.5,,115,145,2456.7,63,n/a,upi,1.8,30,False,NO,Medium
PLR0048381,Arjun Smith,arjun_smith_yt,,Munich,Germany,arjun.smith@hotmail.com,9115569,Dota 2,Horror,Nintendo Switch,MacOS,Duo ,Diamond,N/A,02/18/18,June 2023,1930,52.2,9552.6,3172,2269,903,71.5,5.3,3288.9,34,69,375,4618.5,10,,UPI,4.6,25,Y,NO,
PLR0030759,Kritika Dubois,kritika_dubois_noob,15,Berlin,Germany,kritika.dubois@outlook.com,9088408371,Fortnite,FPS,None,IOS,,platinum,PREMIUM,03/17/17,01 January 2019,N/A,23.3,4473.6,4567,4310,-257,94.4,6.5,789.6,999999,101,-214,12462.06,42,FULL GAME,N/A,4.6,10,Y,YES,Medium
PLR0009595,Siddharth Brown,siddharth_brown_bg,999,San Francisco,USA,siddharth.brown@hotmail.com,9781614620,Fortnite,Casual,PC ,Android,Solo,Grandmaster,Premium,01/07/16,NULL,1262,33.5,871.0,270,165,105,61.1,0.2,4707.2,N/A,123,121,Rs.5261.09,NULL,Full Game,Debit Card,6.4,17,false,yes,Medium
PLR0025587,Simran Malhotra,simran_malhotra_bg,unknown,Houston,USA,NULL,9113292859,Minecraft,Fighting,PC,ios,Duo,platinum,PREMIUM,19-07-2020,10/23/20,96,N/A,3922.0,520,512,8,98.5,4.5,276.5,16,100,-388,2180.77,NULL,N/A,wallet,3.6,-19,no,false,
PLR0017921,Harsh Malhotra,harsh_malhotra_yt,34,Hyderabad,India,harsh.malhotra@outlook.com,9922944557,NULL,FPS,PC,ios,Team,Unranked,NA,12-08-2020,12-07-2022,,36.6,2159.4,999999,942,2817,25.1,4.0,3853.4,20,109,221,539.07,49,DLC,upi,,30,False,0,-
PLR0011823,R@hul Schmidt,rahul_schmidtxX,N/A,Lyon,France,N/A,9082068476,Ludo King,NULL,mobile ,MacOS,Team,unknown,Pro,29.12.2017,05/20/22,1603,23.0,1610.0,4323,2963,-1360,68.5,2.2,4680.0,29,47,161,1141.35,68,FULL GAME,UPI,2.1,22,Yes,no,Medium
PLR0043653,Tanvir Kumar,tanvir_kumar_noob,18,Paris,France,tanvir.kumar@hotmail.com,XXXXXXXXXX,8 Ball Pool,MOBA,MOBILE,Android,squad,Gold,premium,24.09.2014,2019-05-15T00:00:00Z,,47.8,7456.8,1037,174,863,16.8,1.5,1580.2,N/A,61,428,12375.59,37,In-App Purchase,Wallet,4.5,14,Y,yes,High
PLR0039910,Ananya Shah,ananya_shah_yt,31,Ahmedabad,India,ananya.shahgmail.com,9573362327,8 Ball Pool,Horror,Mobile,Android,solo,bronze,Free ,September 2017,30.08.2019,703,20.4 hrs,,N/A,1212,1167,50.9,0.9,N/A,145,51,456,14832.82,24,Subscription,Credit Card,,27,1,N,N/A
PLR0045244,Simran Shah,simran_shah123,30,Jaipur,India,simran.shah@gmail.com,9497388749,Ludo King,Strategy,PC,iOS,N/A,Diamond,Pro,2016-12-04T00:00:00Z,24 February 2019,812,6.4,128.0,4201,3070,1131,73.1,6.4,1198.2,195,77,448,Rs.7823.6,61,,Net Banking,3.3,-28,True,Yes,Medium
PLR0035452,Kritika Johnson,kritika_johnson123,13,Osaka,japan,kritika.johnson@gmail.com,9659500612,Apex Legends,NULL,Xbox,IOS,,Platinum,pro,N/A,09.06.2023,-1941,20.2,3535.0,2755,-750,N/A,N/A,2.7,-11.1,68,81,381,₹3722.75,15,FULL GAME,,3.0,999999,Y,Yes,
PLR0009159,Arjun Smith,arjun_smith123,N/A,hamburg,Germany,arjun.smith@outlook.com,9327895757,Call of Duty Mobile,Strategy,Nintendo Switch,WINDOWS,Squad,Bronze,Elite,05/24/19,29.06.2019,-36,34.2,6805.8,-1846,1176,670,63.7,1.3,1807.3,198,1,435,321.0,,dlc,N/A,2.2,7,True,false,HIGH
PLR0049574,anna martin,anna_martin_pro,35,Lyon,France,anna.martin@gmail.com,9988980171,Free Fire,Simulation,Playstation,Mac,Team,unknown,Premium,N/A,12-06-2019,1991,46.0,828.0,3797,3057,740,80.5,1.5,629.1,168,56,115,846.56,37,Season Pass,Debit Card,4.3,26,Yes,NO,low
PLR0041764,Aarav Kumar,aarav_kumar_yt,22,Manchester,uk,aarav.kumar@outlook.com,9959468134,Dota 2,Strategy,n/a,MacOS,Squad,N/A,PREMIUM,02-10-2019,2020/10/25,389,-8.1,105.3,749,582,167,77.7,2.0,3326.8,179,38,302,7162.95,73,Subscription,,3.3,28,False,false,
PLR0040163,Sofia Oliveira,sofia_oliveira,14,Melbourne,N/A,sofia.oliveira@gmail.com,9813911310,NA,Battle Royale,Nintendo Switch,WINDOWS,N/A,Master,Free ,30-12-2020,10.06.2021,162,7.8,1365.0,-2428,2294,134,N/A,2.7,596.2,27,146,162,13350.05,75,N/A,UPI,N/A,6,NO,false,HIGH
PLR0012988,Meer@ Sh@h,,26,Manchester,UK,meera.shah@gmail.com,9849631,-,Fighting,mobile ,MacOS,Squad,Master,free,October 2015,2019-08-17T00:00:00Z,1410,21.0,1491.0,3851,1712,2139,118.9,7.5,-4.5,137,-32,165,₹2711.9,59,in-app purchase,Debit Card,4.8,6,Yes,false,HIGH
PLR0005611,Aditya Patel,aditya_patel_bg,21,CHENNAI,India,aditya.patel@yahoo.com,9924162,League of Legends,FPS,PC ,WINDOWS,Duo,Gold,Free ,2018/01/13,2022/04/22,1560,41.8,4054.6,5000,174,4826,3.5,,2710.4,126,137,52,8696.4,78,dlc,Gift Card,3.4,30,False,True,HIGH
PLR0001968,Ana Johnson,ana_johnson_bg,24,Montreal,Canada,ana.johnson@gmail.com,9073981160,FIFA 24,Strategy,MOBILE,WINDOWS,SQUAD,Grandmaster,PREMIUM,NULL,03/07/22,N/A,45.6,5973.6,2039,1042,997,51.1,6.5,2877.7,268,22,119,11390.93,20,FULL GAME,Net Banking,1.8,15,False,Yes,High
PLR0045543,Sneha Joshi,sneha_joshi,17,Paris,France,sneha.joshi@yahoo,9053732675,Candy Crush,MOBA,Mobile,ios,Duo,Gold ,Premium,November 2020,29-09-2021,330,46.1,4886.6,2641,-2459,182,93.1,3.7,4229.1,230,-64,234,4347.35,45,in-app purchase,Wallet,2.3,15,Yes,NO,HIGH
PLR0013505,Kavya Johnson,,15,Tokyo,Japan,kavya.johnson@yahoo.com,9944839711,BGMI,Battle Royale,-,IOS,Squad,N/A,pro,March 2018,16 January 2022,1407,8.2,524.8,999999,3556,491,N/A,27.7,1156.3,135,,999999,7326.19,10,Season Pass,Net Banking,3.7,19,no,YES,none
